filename,Predicted_Label,Confidence_Score
545998.jpg,Elliptical,0.9883
546016.jpg,Spiral,0.558
546102.jpg,Elliptical,0.9634
546113.jpg,Irregular,0.482
546153.jpg,Elliptical,0.48
546169.jpg,Irregular,0.645
546188.jpg,Irregular,0.692
546291.jpg,Elliptical,0.7856
546373.jpg,Spiral,0.511
546460.jpg,Elliptical,0.5684
546468.jpg,Spiral,0.8267
546488.jpg,Irregular,0.4941
546570.jpg,Irregular,0.4258
546615.jpg,Spiral,0.862
546631.jpg,Irregular,0.4653
546662.jpg,Spiral,0.7803
546684.jpg,Spiral,0.5063
546748.jpg,Irregular,0.7163
546866.jpg,Elliptical,0.9424
546867.jpg,Irregular,0.6675
546896.jpg,Irregular,0.587
547024.jpg,Irregular,0.4297
547055.jpg,Irregular,0.752
547064.jpg,Elliptical,0.999
547099.jpg,Irregular,0.8975
547127.jpg,Elliptical,0.965
547130.jpg,Elliptical,0.998
547150.jpg,Irregular,0.769
547243.jpg,Elliptical,0.7876
547276.jpg,Irregular,0.649
547326.jpg,Elliptical,0.532
547336.jpg,Irregular,0.7153
547377.jpg,Irregular,0.7705
547467.jpg,Irregular,0.3633
547471.jpg,Spiral,0.7554
547508.jpg,Irregular,0.757
547517.jpg,Elliptical,0.5913
547530.jpg,Irregular,0.7803
547607.jpg,Irregular,0.5615
547698.jpg,Spiral,0.4717
547705.jpg,Spiral,0.5312
547904.jpg,Irregular,0.6743
547915.jpg,Elliptical,0.8667
547926.jpg,Irregular,0.519
547958.jpg,Elliptical,0.7144
548024.jpg,Elliptical,0.938
548068.jpg,Spiral,0.5806
548129.jpg,Irregular,0.6836
548197.jpg,Spiral,0.78
548235.jpg,Spiral,0.7666
548241.jpg,Spiral,0.4185
548371.jpg,Irregular,0.5894
548379.jpg,Elliptical,0.9805
548387.jpg,Elliptical,0.973
548535.jpg,Elliptical,0.9946
548548.jpg,Irregular,0.396
548550.jpg,Irregular,0.5938
548573.jpg,Irregular,0.701
548585.jpg,Elliptical,0.9575
548616.jpg,Elliptical,0.837
548637.jpg,Irregular,0.936
548666.jpg,Elliptical,0.9985
548706.jpg,Spiral,0.7295
548719.jpg,Irregular,0.6064
548722.jpg,Elliptical,0.4998
548746.jpg,Elliptical,0.9976
548754.jpg,Irregular,0.4998
548763.jpg,Irregular,0.7363
548781.jpg,Irregular,0.509
548785.jpg,Irregular,0.7935
548805.jpg,Spiral,0.6357
548844.jpg,Elliptical,0.955
548913.jpg,Elliptical,0.9307
548927.jpg,Irregular,0.529
548932.jpg,Irregular,0.8545
548933.jpg,Spiral,0.4155
549055.jpg,Elliptical,0.4568
549176.jpg,Irregular,0.674
549186.jpg,Elliptical,0.9927
549187.jpg,Irregular,0.8916
549303.jpg,Spiral,0.4658
549339.jpg,Spiral,0.8145
549377.jpg,Irregular,0.514
549415.jpg,Spiral,0.747
549425.jpg,Spiral,0.655
549445.jpg,Spiral,0.913
549454.jpg,Elliptical,0.8276
549472.jpg,Irregular,0.885
549476.jpg,Spiral,0.6084
549525.jpg,Spiral,0.8364
549575.jpg,Irregular,0.628
549578.jpg,Irregular,0.4856
549596.jpg,Spiral,0.5186
549598.jpg,Elliptical,0.6436
549635.jpg,Irregular,0.611
549663.jpg,Irregular,0.5093
549669.jpg,Elliptical,0.991
549811.jpg,Spiral,0.724
549874.jpg,Elliptical,0.653
549890.jpg,Elliptical,0.515
549969.jpg,Irregular,0.4343
549990.jpg,Elliptical,0.978
550000.jpg,Spiral,0.4724
550059.jpg,Elliptical,0.9966
550136.jpg,Spiral,0.4104
550179.jpg,Spiral,0.802
550199.jpg,Elliptical,0.4246
550239.jpg,Irregular,0.517
550272.jpg,Elliptical,0.9795
550329.jpg,Irregular,0.666
550393.jpg,Spiral,0.4924
550412.jpg,Spiral,0.799
550488.jpg,Spiral,0.8794
550519.jpg,Elliptical,0.9985
550520.jpg,Irregular,0.5093
550652.jpg,Elliptical,0.698
550696.jpg,Irregular,0.7046
550761.jpg,Spiral,0.5864
550767.jpg,Irregular,0.898
550790.jpg,Irregular,0.517
550816.jpg,Irregular,0.612
550854.jpg,Elliptical,0.9995
550857.jpg,Elliptical,0.6216
550884.jpg,Elliptical,0.343
550886.jpg,Spiral,0.7827
550971.jpg,Elliptical,0.3823
551043.jpg,Spiral,0.798
551061.jpg,Spiral,0.535
551090.jpg,Spiral,0.8086
551177.jpg,Spiral,0.636
551194.jpg,Spiral,0.4966
551257.jpg,Elliptical,0.756
551274.jpg,Spiral,0.577
551293.jpg,Irregular,0.4707
551332.jpg,Spiral,0.4302
551344.jpg,Elliptical,0.562
551347.jpg,Elliptical,0.928
551385.jpg,Spiral,0.7485
551473.jpg,Irregular,0.7476
551482.jpg,Elliptical,0.8965
551496.jpg,Spiral,0.5635
551550.jpg,Irregular,0.5957
551592.jpg,Elliptical,0.531
551699.jpg,Irregular,0.7026
551739.jpg,Irregular,0.687
551741.jpg,Elliptical,0.935
551771.jpg,Elliptical,0.9976
551810.jpg,Spiral,0.6846
551830.jpg,Spiral,0.6455
551896.jpg,Elliptical,0.6367
551992.jpg,Irregular,0.7456
552031.jpg,Elliptical,0.947
552103.jpg,Spiral,0.6475
552163.jpg,Irregular,0.4502
552218.jpg,Elliptical,0.9985
552249.jpg,Irregular,0.75
552263.jpg,Elliptical,0.4846
552267.jpg,Elliptical,0.9404
552277.jpg,Elliptical,0.55
552350.jpg,Irregular,0.829
552355.jpg,Elliptical,0.9463
552356.jpg,Elliptical,0.7676
552425.jpg,Irregular,0.8086
552449.jpg,Irregular,0.812
552465.jpg,Elliptical,0.9907
552501.jpg,Irregular,0.478
552568.jpg,Spiral,0.5093
552583.jpg,Irregular,0.699
552665.jpg,Elliptical,0.995
552669.jpg,Elliptical,0.714
552753.jpg,Elliptical,0.9946
552754.jpg,Elliptical,0.9956
552778.jpg,Spiral,0.8364
552827.jpg,Spiral,0.4937
552828.jpg,Elliptical,0.6406
552830.jpg,Elliptical,0.9985
552843.jpg,Elliptical,0.9907
552878.jpg,Spiral,0.5093
552882.jpg,Spiral,0.4692
552913.jpg,Elliptical,0.775
552983.jpg,Elliptical,0.9995
553051.jpg,Spiral,0.6646
553205.jpg,Elliptical,0.9907
553258.jpg,Spiral,0.8765
553283.jpg,Irregular,0.584
553327.jpg,Elliptical,0.551
553373.jpg,Elliptical,0.826
553377.jpg,Irregular,0.723
553431.jpg,Irregular,0.6855
553484.jpg,Elliptical,0.999
553508.jpg,Irregular,0.6777
553529.jpg,Elliptical,0.6494
553542.jpg,Irregular,0.643
553556.jpg,Spiral,0.556
553615.jpg,Irregular,0.682
553660.jpg,Elliptical,0.8057
553702.jpg,Irregular,0.721
553778.jpg,Irregular,0.5786
553793.jpg,Spiral,0.726
553856.jpg,Spiral,0.7285
553860.jpg,Spiral,0.551
553869.jpg,Elliptical,0.701
553905.jpg,Irregular,0.834
553920.jpg,Irregular,0.705
553952.jpg,Irregular,0.661
553993.jpg,Spiral,0.781
554091.jpg,Spiral,0.5264
554104.jpg,Irregular,0.899
554140.jpg,Irregular,0.445
554189.jpg,Irregular,0.745
554304.jpg,Irregular,0.5645
554318.jpg,Irregular,0.682
554355.jpg,Elliptical,0.9507
554400.jpg,Spiral,0.825
554431.jpg,Elliptical,0.998
554462.jpg,Irregular,0.4426
554528.jpg,Elliptical,0.918
554571.jpg,Elliptical,0.575
554573.jpg,Elliptical,0.9995
554617.jpg,Elliptical,0.991
554624.jpg,Elliptical,0.714
554745.jpg,Elliptical,0.833
554753.jpg,Irregular,0.4055
554833.jpg,Elliptical,0.7856
554912.jpg,Irregular,0.727
554920.jpg,Elliptical,0.492
554990.jpg,Irregular,0.4385
554994.jpg,Irregular,0.3806
555024.jpg,Irregular,0.4746
555027.jpg,Irregular,0.941
555038.jpg,Elliptical,0.3862
555103.jpg,Irregular,0.6284
555136.jpg,Spiral,0.8696
555165.jpg,Elliptical,0.642
555189.jpg,Irregular,0.4397
555349.jpg,Spiral,0.8325
555351.jpg,Spiral,0.5454
555381.jpg,Irregular,0.847
555428.jpg,Irregular,0.7246
555432.jpg,Elliptical,0.834
555434.jpg,Elliptical,0.8687
555501.jpg,Elliptical,0.998
555553.jpg,Irregular,0.749
555584.jpg,Elliptical,0.985
555612.jpg,Irregular,0.605
555622.jpg,Spiral,0.853
555638.jpg,Irregular,0.7275
555662.jpg,Elliptical,0.9546
555725.jpg,Irregular,0.697
555746.jpg,Irregular,0.6562
555821.jpg,Spiral,0.3813
555872.jpg,Irregular,0.57
555884.jpg,Irregular,0.797
555902.jpg,Spiral,0.6157
555942.jpg,Elliptical,0.701
556007.jpg,Irregular,0.5615
556017.jpg,Elliptical,0.978
556089.jpg,Spiral,0.4216
556136.jpg,Spiral,0.7407
556144.jpg,Irregular,0.529
556210.jpg,Spiral,0.77
556221.jpg,Elliptical,0.5815
556254.jpg,Irregular,0.6313
556296.jpg,Spiral,0.4316
556345.jpg,Spiral,0.4932
556349.jpg,Irregular,0.5356
556494.jpg,Elliptical,0.911
556555.jpg,Irregular,0.875
556613.jpg,Spiral,0.698
556674.jpg,Irregular,0.4607
556718.jpg,Irregular,0.798
556728.jpg,Irregular,0.74
556764.jpg,Elliptical,0.9365
556786.jpg,Elliptical,0.6953
556799.jpg,Irregular,0.692
556830.jpg,Spiral,0.799
556964.jpg,Spiral,0.778
556966.jpg,Irregular,0.758
556972.jpg,Elliptical,0.719
556977.jpg,Spiral,0.4287
556979.jpg,Elliptical,0.5825
557010.jpg,Irregular,0.5815
557056.jpg,Spiral,0.3977
557091.jpg,Elliptical,0.962
557116.jpg,Spiral,0.5493
557119.jpg,Spiral,0.535
557131.jpg,Spiral,0.8535
557164.jpg,Elliptical,0.9976
557167.jpg,Irregular,0.381
557173.jpg,Elliptical,0.997
557184.jpg,Elliptical,0.864
557185.jpg,Elliptical,0.999
557301.jpg,Irregular,0.4685
557375.jpg,Elliptical,0.9263
557415.jpg,Elliptical,0.8345
557455.jpg,Elliptical,0.977
557463.jpg,Elliptical,0.998
557465.jpg,Elliptical,0.9697
557489.jpg,Irregular,0.5693
557514.jpg,Elliptical,0.7354
557521.jpg,Irregular,0.5786
557575.jpg,Elliptical,0.9995
557580.jpg,Spiral,0.9053
557629.jpg,Spiral,0.658
557643.jpg,Elliptical,0.7065
557656.jpg,Spiral,0.7017
557657.jpg,Elliptical,0.9956
557781.jpg,Elliptical,0.961
557812.jpg,Spiral,0.8413
557852.jpg,Elliptical,0.69
557853.jpg,Elliptical,0.795
557874.jpg,Elliptical,0.7534
557882.jpg,Spiral,0.3625
557930.jpg,Spiral,0.5444
558072.jpg,Spiral,0.7915
558134.jpg,Elliptical,0.473
558144.jpg,Elliptical,0.9756
558204.jpg,Spiral,0.5464
558239.jpg,Spiral,0.6084
558332.jpg,Spiral,0.8364
558333.jpg,Spiral,0.4397
558340.jpg,Irregular,0.834
558392.jpg,Irregular,0.52
558444.jpg,Irregular,0.59
558518.jpg,Irregular,0.7417
558541.jpg,Irregular,0.395
558542.jpg,Irregular,0.7515
558550.jpg,Spiral,0.463
558553.jpg,Spiral,0.666
558563.jpg,Elliptical,0.8706
558575.jpg,Elliptical,0.9976
558581.jpg,Elliptical,0.9985
558604.jpg,Spiral,0.8125
558610.jpg,Spiral,0.726
558621.jpg,Spiral,0.6313
558632.jpg,Elliptical,0.4543
558644.jpg,Irregular,0.695
558647.jpg,Elliptical,0.723
558678.jpg,Elliptical,0.7524
558716.jpg,Spiral,0.6123
558738.jpg,Irregular,0.655
558789.jpg,Irregular,0.4434
558845.jpg,Irregular,0.8154
558925.jpg,Irregular,0.5933
558937.jpg,Elliptical,0.955
558969.jpg,Elliptical,0.988
558997.jpg,Spiral,0.4976
558999.jpg,Elliptical,0.987
559020.jpg,Elliptical,0.999
559068.jpg,Elliptical,0.9873
559090.jpg,Elliptical,0.599
559095.jpg,Spiral,0.5327
559103.jpg,Irregular,0.8643
559120.jpg,Elliptical,0.4983
559128.jpg,Elliptical,0.998
559135.jpg,Elliptical,0.808
559142.jpg,Elliptical,0.6377
559270.jpg,Irregular,0.676
559275.jpg,Spiral,0.9097
559307.jpg,Irregular,0.635
559320.jpg,Elliptical,0.993
559367.jpg,Spiral,0.587
559392.jpg,Spiral,0.729
559393.jpg,Elliptical,0.962
559469.jpg,Irregular,0.5786
559542.jpg,Irregular,0.7856
559558.jpg,Elliptical,0.985
559602.jpg,Elliptical,0.742
559608.jpg,Spiral,0.719
559622.jpg,Spiral,0.3801
559635.jpg,Spiral,0.895
559646.jpg,Spiral,0.8184
559690.jpg,Elliptical,0.8604
559725.jpg,Irregular,0.5522
559743.jpg,Spiral,0.7466
559800.jpg,Spiral,0.5137
559804.jpg,Irregular,0.71
559843.jpg,Elliptical,0.9927
559868.jpg,Elliptical,0.998
559983.jpg,Irregular,0.6323
560044.jpg,Elliptical,0.967
560080.jpg,Spiral,0.631
560094.jpg,Elliptical,0.3892
560184.jpg,Irregular,0.826
560213.jpg,Elliptical,0.996
560265.jpg,Irregular,0.5474
560449.jpg,Elliptical,0.9785
560460.jpg,Spiral,0.4946
560474.jpg,Elliptical,0.9526
560490.jpg,Spiral,0.601
560520.jpg,Elliptical,0.994
560539.jpg,Irregular,0.5083
560552.jpg,Spiral,0.653
560618.jpg,Spiral,0.7734
560691.jpg,Spiral,0.7207
560719.jpg,Irregular,0.569
560720.jpg,Elliptical,0.9844
560793.jpg,Elliptical,0.987
560795.jpg,Spiral,0.511
560872.jpg,Irregular,0.522
560874.jpg,Elliptical,0.4226
560928.jpg,Elliptical,0.749
561009.jpg,Spiral,0.7593
561055.jpg,Irregular,0.6772
561197.jpg,Elliptical,0.9985
561203.jpg,Elliptical,0.9995
561213.jpg,Elliptical,0.657
561318.jpg,Irregular,0.5977
561324.jpg,Elliptical,0.4517
561448.jpg,Irregular,0.768
561547.jpg,Elliptical,0.899
561585.jpg,Irregular,0.7935
561617.jpg,Spiral,0.8213
561628.jpg,Elliptical,0.979
561727.jpg,Irregular,0.366
561732.jpg,Elliptical,0.861
561749.jpg,Elliptical,0.543
561771.jpg,Irregular,0.4624
561806.jpg,Spiral,0.936
561811.jpg,Irregular,0.732
561839.jpg,Irregular,0.636
561861.jpg,Irregular,0.706
561882.jpg,Irregular,0.7397
561888.jpg,Spiral,0.8833
561990.jpg,Spiral,0.713
561997.jpg,Irregular,0.4712
562004.jpg,Spiral,0.442
562054.jpg,Elliptical,0.9263
562058.jpg,Elliptical,0.897
562090.jpg,Irregular,0.4685
562133.jpg,Irregular,0.831
562151.jpg,Elliptical,0.998
562211.jpg,Irregular,0.735
562256.jpg,Spiral,0.4087
562303.jpg,Elliptical,0.464
562374.jpg,Irregular,0.5
562404.jpg,Spiral,0.713
562430.jpg,Elliptical,0.985
562457.jpg,Irregular,0.795
562536.jpg,Elliptical,0.5444
562541.jpg,Irregular,0.7383
562571.jpg,Spiral,0.81
562590.jpg,Spiral,0.4978
562601.jpg,Spiral,0.7925
562633.jpg,Spiral,0.728
562716.jpg,Irregular,0.603
562778.jpg,Elliptical,0.8296
562782.jpg,Elliptical,0.4104
562784.jpg,Irregular,0.822
562793.jpg,Elliptical,0.668
562819.jpg,Elliptical,0.539
562937.jpg,Spiral,0.8833
562952.jpg,Elliptical,0.991
562968.jpg,Elliptical,0.9463
563074.jpg,Spiral,0.578
563110.jpg,Elliptical,0.9697
563177.jpg,Irregular,0.3928
563204.jpg,Elliptical,0.467
563303.jpg,Irregular,0.413
563311.jpg,Spiral,0.73
563334.jpg,Elliptical,0.9937
563358.jpg,Elliptical,0.829
563382.jpg,Irregular,0.579
563401.jpg,Irregular,0.631
563446.jpg,Elliptical,0.8525
563476.jpg,Elliptical,0.9956
563482.jpg,Spiral,0.4402
563504.jpg,Irregular,0.5923
563507.jpg,Elliptical,0.437
563560.jpg,Irregular,0.5005
563564.jpg,Spiral,0.4883
563573.jpg,Elliptical,0.9985
563591.jpg,Elliptical,0.4043
563601.jpg,Irregular,0.724
563614.jpg,Irregular,0.6025
563627.jpg,Irregular,0.9614
563650.jpg,Spiral,0.7754
563656.jpg,Spiral,0.4392
563691.jpg,Spiral,0.542
563736.jpg,Spiral,0.7764
563765.jpg,Elliptical,0.7056
563782.jpg,Elliptical,0.9746
563858.jpg,Elliptical,0.54
563881.jpg,Spiral,0.7837
563917.jpg,Elliptical,0.799
563985.jpg,Spiral,0.6353
563988.jpg,Elliptical,0.88
563993.jpg,Elliptical,0.985
564008.jpg,Irregular,0.916
564046.jpg,Irregular,0.583
564090.jpg,Irregular,0.5728
564096.jpg,Irregular,0.622
564114.jpg,Elliptical,0.9746
564200.jpg,Irregular,0.671
564401.jpg,Irregular,0.732
564431.jpg,Elliptical,0.997
564445.jpg,Elliptical,0.4524
564457.jpg,Elliptical,0.669
564499.jpg,Spiral,0.49
564511.jpg,Spiral,0.89
564536.jpg,Irregular,0.8594
564569.jpg,Irregular,0.821
564619.jpg,Elliptical,0.6353
564629.jpg,Elliptical,0.9883
564638.jpg,Spiral,0.6895
564644.jpg,Irregular,0.8037
564676.jpg,Irregular,0.4812
564677.jpg,Irregular,0.7734
564775.jpg,Elliptical,0.9946
564788.jpg,Elliptical,0.5493
564818.jpg,Elliptical,0.547
564901.jpg,Spiral,0.6685
564984.jpg,Irregular,0.7783
564992.jpg,Spiral,0.572
565037.jpg,Spiral,0.624
565045.jpg,Elliptical,0.6826
565046.jpg,Irregular,0.618
565069.jpg,Elliptical,0.9927
565139.jpg,Irregular,0.4736
565148.jpg,Spiral,0.635
565163.jpg,Spiral,0.4734
565221.jpg,Elliptical,0.579
565290.jpg,Elliptical,0.879
565326.jpg,Spiral,0.89
565366.jpg,Elliptical,0.907
565380.jpg,Spiral,0.573
565417.jpg,Spiral,0.8687
565504.jpg,Elliptical,0.78
565519.jpg,Elliptical,0.927
565538.jpg,Irregular,0.4775
565566.jpg,Elliptical,0.5435
565593.jpg,Irregular,0.7554
565622.jpg,Elliptical,0.8735
565635.jpg,Irregular,0.6987
565692.jpg,Irregular,0.6987
565756.jpg,Irregular,0.6304
565783.jpg,Spiral,0.8394
565908.jpg,Elliptical,0.9995
566277.jpg,Elliptical,0.4077
566346.jpg,Spiral,0.452
566351.jpg,Elliptical,0.999
566364.jpg,Elliptical,0.9995
566390.jpg,Spiral,0.5356
566442.jpg,Elliptical,0.6797
566449.jpg,Spiral,0.8237
566467.jpg,Spiral,0.793
566488.jpg,Spiral,0.3992
566512.jpg,Elliptical,0.94
566513.jpg,Elliptical,0.4246
566557.jpg,Elliptical,0.985
566569.jpg,Irregular,0.4575
566586.jpg,Irregular,0.4746
566593.jpg,Irregular,0.704
566623.jpg,Spiral,0.595
566628.jpg,Irregular,0.688
566748.jpg,Elliptical,0.6157
566757.jpg,Irregular,0.5205
566858.jpg,Irregular,0.8096
566860.jpg,Elliptical,0.5825
566872.jpg,Elliptical,0.763
566987.jpg,Spiral,0.829
567016.jpg,Spiral,0.9155
567048.jpg,Elliptical,0.9414
567145.jpg,Elliptical,0.973
567187.jpg,Irregular,0.522
567246.jpg,Elliptical,0.769
567247.jpg,Elliptical,0.5376
567258.jpg,Irregular,0.7373
567260.jpg,Irregular,0.8843
567328.jpg,Elliptical,0.9297
567333.jpg,Irregular,0.4285
567342.jpg,Spiral,0.8164
567384.jpg,Irregular,0.3972
567402.jpg,Elliptical,0.655
567412.jpg,Elliptical,0.4744
567444.jpg,Spiral,0.664
567466.jpg,Spiral,0.4287
567505.jpg,Irregular,0.4946
567530.jpg,Elliptical,0.9937
567541.jpg,Elliptical,0.4158
567547.jpg,Elliptical,0.995
567571.jpg,Irregular,0.4592
567592.jpg,Irregular,0.4438
567613.jpg,Spiral,0.6284
567716.jpg,Irregular,0.902
567755.jpg,Elliptical,0.998
567756.jpg,Elliptical,0.558
567769.jpg,Irregular,0.813
567775.jpg,Spiral,0.6665
567795.jpg,Elliptical,0.931
567843.jpg,Spiral,0.3784
567890.jpg,Irregular,0.5005
567937.jpg,Elliptical,0.8223
567957.jpg,Irregular,0.6055
567959.jpg,Spiral,0.6553
568003.jpg,Spiral,0.8037
568064.jpg,Elliptical,0.996
568101.jpg,Elliptical,0.928
568139.jpg,Irregular,0.4941
568146.jpg,Irregular,0.644
568179.jpg,Spiral,0.8857
568192.jpg,Spiral,0.6094
568300.jpg,Irregular,0.4333
568319.jpg,Spiral,0.9155
568355.jpg,Elliptical,0.72
568405.jpg,Irregular,0.711
568428.jpg,Elliptical,0.998
568440.jpg,Spiral,0.6406
568500.jpg,Irregular,0.508
568514.jpg,Elliptical,0.997
568725.jpg,Elliptical,0.994
568773.jpg,Elliptical,0.876
568792.jpg,Irregular,0.636
568795.jpg,Irregular,0.552
568810.jpg,Irregular,0.9272
568815.jpg,Irregular,0.8086
568859.jpg,Irregular,0.809
568912.jpg,Irregular,0.7886
568975.jpg,Irregular,0.534
569022.jpg,Elliptical,0.688
569025.jpg,Irregular,0.4492
569039.jpg,Elliptical,0.59
569102.jpg,Irregular,0.7437
569103.jpg,Spiral,0.7163
569108.jpg,Spiral,0.503
569129.jpg,Elliptical,0.9746
569161.jpg,Elliptical,0.9985
569173.jpg,Elliptical,0.981
569180.jpg,Irregular,0.7275
569230.jpg,Spiral,0.531
569278.jpg,Irregular,0.6455
569298.jpg,Irregular,0.4258
569514.jpg,Elliptical,0.997
569586.jpg,Elliptical,0.5894
569591.jpg,Elliptical,0.825
569682.jpg,Elliptical,0.515
569715.jpg,Elliptical,0.999
569716.jpg,Spiral,0.845
569722.jpg,Spiral,0.569
569787.jpg,Spiral,0.6196
569834.jpg,Elliptical,0.9985
569837.jpg,Elliptical,0.9263
569874.jpg,Spiral,0.5083
569875.jpg,Irregular,0.4312
569891.jpg,Spiral,0.53
569904.jpg,Spiral,0.5103
569972.jpg,Elliptical,0.9976
570003.jpg,Elliptical,0.593
570043.jpg,Irregular,0.578
570106.jpg,Spiral,0.5894
570145.jpg,Spiral,0.531
570202.jpg,Irregular,0.6914
570269.jpg,Irregular,0.789
570309.jpg,Elliptical,0.794
570317.jpg,Elliptical,0.947
570332.jpg,Spiral,0.5825
570456.jpg,Elliptical,0.9937
570458.jpg,Irregular,0.8936
570495.jpg,Irregular,0.769
570553.jpg,Spiral,0.4556
570597.jpg,Irregular,0.723
570598.jpg,Irregular,0.8403
570666.jpg,Irregular,0.747
570679.jpg,Spiral,0.6445
570686.jpg,Elliptical,0.737
570762.jpg,Irregular,0.7637
570778.jpg,Elliptical,0.6265
570790.jpg,Elliptical,0.9976
570806.jpg,Irregular,0.701
570813.jpg,Irregular,0.6157
570834.jpg,Elliptical,0.7676
570847.jpg,Elliptical,0.9604
570851.jpg,Irregular,0.54
570906.jpg,Irregular,0.812
570984.jpg,Elliptical,0.9985
570986.jpg,Irregular,0.9395
570997.jpg,Spiral,0.796
571058.jpg,Spiral,0.9233
571071.jpg,Elliptical,0.9883
571132.jpg,Irregular,0.849
571201.jpg,Elliptical,0.8403
571202.jpg,Irregular,0.6665
571207.jpg,Spiral,0.726
571210.jpg,Elliptical,0.5337
571213.jpg,Elliptical,0.887
571271.jpg,Elliptical,0.9976
571316.jpg,Elliptical,0.9062
571339.jpg,Spiral,0.6377
571350.jpg,Elliptical,0.9976
571351.jpg,Elliptical,0.984
571354.jpg,Irregular,0.58
571428.jpg,Irregular,0.909
571448.jpg,Elliptical,0.998
571481.jpg,Irregular,0.7505
571500.jpg,Spiral,0.7217
571507.jpg,Elliptical,0.996
571540.jpg,Elliptical,0.996
571642.jpg,Elliptical,0.974
571686.jpg,Irregular,0.594
571722.jpg,Irregular,0.533
571737.jpg,Elliptical,0.946
571738.jpg,Elliptical,0.831
571739.jpg,Spiral,0.702
571744.jpg,Elliptical,0.996
571746.jpg,Spiral,0.665
571763.jpg,Elliptical,0.9863
571823.jpg,Irregular,0.796
571828.jpg,Irregular,0.8784
571838.jpg,Irregular,0.6626
571868.jpg,Elliptical,0.5635
571878.jpg,Elliptical,0.826
571902.jpg,Irregular,0.786
571921.jpg,Spiral,0.94
571953.jpg,Elliptical,0.9585
572011.jpg,Elliptical,0.778
572102.jpg,Irregular,0.3708
572130.jpg,Spiral,0.732
572213.jpg,Elliptical,0.995
572257.jpg,Irregular,0.553
572303.jpg,Spiral,0.8647
572314.jpg,Elliptical,0.8643
572353.jpg,Elliptical,0.5205
572365.jpg,Elliptical,0.595
572384.jpg,Spiral,0.4473
572400.jpg,Spiral,0.9214
572436.jpg,Spiral,0.4312
572500.jpg,Spiral,0.558
572625.jpg,Spiral,0.8013
572696.jpg,Spiral,0.804
572727.jpg,Spiral,0.4705
572734.jpg,Irregular,0.5864
572738.jpg,Spiral,0.5186
572767.jpg,Elliptical,0.5522
572773.jpg,Elliptical,0.984
572831.jpg,Irregular,0.672
572852.jpg,Elliptical,0.9854
572914.jpg,Elliptical,0.5215
572949.jpg,Irregular,0.738
572981.jpg,Irregular,0.8037
573048.jpg,Irregular,0.6655
573055.jpg,Irregular,0.5684
573071.jpg,Elliptical,0.9995
573081.jpg,Spiral,0.523
573129.jpg,Irregular,0.563
573137.jpg,Elliptical,0.858
573181.jpg,Elliptical,0.9604
573210.jpg,Elliptical,0.7593
573399.jpg,Elliptical,0.709
573410.jpg,Spiral,0.7886
573412.jpg,Irregular,0.7812
573473.jpg,Elliptical,0.7754
573502.jpg,Irregular,0.6816
573532.jpg,Irregular,0.7417
573583.jpg,Irregular,0.5034
573621.jpg,Elliptical,0.5605
573625.jpg,Elliptical,0.967
573628.jpg,Elliptical,0.6455
573643.jpg,Spiral,0.7627
573648.jpg,Spiral,0.4395
573653.jpg,Spiral,0.4375
573658.jpg,Irregular,0.5776
573672.jpg,Irregular,0.5664
573681.jpg,Elliptical,0.999
573686.jpg,Irregular,0.9526
573718.jpg,Elliptical,0.6284
573723.jpg,Elliptical,0.507
573743.jpg,Spiral,0.8403
573747.jpg,Irregular,0.656
573785.jpg,Irregular,0.4683
573824.jpg,Elliptical,0.9927
573853.jpg,Spiral,0.4836
573857.jpg,Irregular,0.7017
573963.jpg,Irregular,0.4321
574010.jpg,Spiral,0.464
574015.jpg,Elliptical,0.9805
574039.jpg,Elliptical,0.464
574047.jpg,Spiral,0.7827
574050.jpg,Spiral,0.8936
574055.jpg,Spiral,0.9893
574107.jpg,Irregular,0.7886
574211.jpg,Elliptical,0.9897
574257.jpg,Elliptical,0.758
574293.jpg,Elliptical,0.796
574302.jpg,Spiral,0.7417
574305.jpg,Spiral,0.829
574343.jpg,Irregular,0.5566
574356.jpg,Elliptical,0.9976
574393.jpg,Irregular,0.4324
574408.jpg,Elliptical,0.5415
574449.jpg,Elliptical,0.3855
574450.jpg,Irregular,0.7964
574479.jpg,Elliptical,0.999
574500.jpg,Irregular,0.829
574503.jpg,Elliptical,0.9556
574521.jpg,Spiral,0.7056
574577.jpg,Elliptical,0.4678
574593.jpg,Elliptical,0.911
574595.jpg,Spiral,0.608
574599.jpg,Elliptical,0.9536
574601.jpg,Elliptical,0.9995
574604.jpg,Irregular,0.643
574690.jpg,Irregular,0.8213
574708.jpg,Irregular,0.4775
574787.jpg,Elliptical,0.998
574836.jpg,Elliptical,0.9985
574933.jpg,Elliptical,0.9756
574939.jpg,Irregular,0.4568
574944.jpg,Elliptical,0.843
575041.jpg,Elliptical,0.41
575060.jpg,Elliptical,0.811
575076.jpg,Elliptical,0.822
575091.jpg,Spiral,0.458
575107.jpg,Irregular,0.5454
575206.jpg,Elliptical,0.7573
575241.jpg,Irregular,0.5303
575248.jpg,Elliptical,0.985
575357.jpg,Spiral,0.667
575362.jpg,Elliptical,0.761
575396.jpg,Irregular,0.4175
575446.jpg,Spiral,0.743
575488.jpg,Irregular,0.791
575614.jpg,Irregular,0.595
575654.jpg,Irregular,0.4749
575659.jpg,Elliptical,0.9785
